cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
1,923228,,164.5342,oncpu,cpu_frequency,Host,oncpu,87.5000,0.0039,1654170.3260,*,Scheduler.run_batch,1005365.7500,1762935461267581.5000,167347,oncpu
1,923228,,164.5342,oncpu,host_cpu_usage,Host,oncpu,8.6750,0.0000,1654170.3260,*,Scheduler.run_batch,1005365.7500,1762935461267581.5000,167347,oncpu
1,923228,,164.5342,oncpu,process_cpu_usage,Host,oncpu,2.4152,0.0000,1654170.3260,*,Scheduler.run_batch,1005365.7500,1762935461267581.5000,167347,oncpu
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_frequency,GPU 6,gpu_compute,141000.0000,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_link_receive,GPU 6,gpu_compute,20339177897899.9922,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_link_transmit,GPU 6,gpu_compute,20339089520799.9961,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_mem_frequency,GPU 6,gpu_compute,159300.0000,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_mem_used,GPU 6,gpu_compute,96.8665,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_sm_frequency,GPU 6,gpu_compute,141000.0000,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,923228,,47.5337,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_sm_occupancy,GPU 6,gpu_compute,0.0600,0.0000,477887.5800,**,Scheduler.run_batch,1005365.7500,1762935461267581.5000,54,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
