cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
1,944615,,161.5090,oncpu,cpu_frequency,Host,oncpu,87.4997,0.0074,1200707.8310,*,Scheduler.run_batch,743431.0000,1762936252684828.2500,127799,oncpu
1,944615,,161.5090,oncpu,host_cpu_usage,Host,oncpu,6.9890,0.0000,1200707.8310,*,Scheduler.run_batch,743431.0000,1762936252684828.2500,127799,oncpu
1,944615,,161.5090,oncpu,process_cpu_usage,Host,oncpu,2.7159,0.0000,1200707.8310,*,Scheduler.run_batch,743431.0000,1762936252684828.2500,127799,oncpu
1,944615,,27.2796,write,disk_usage,Host,disk_read_and_write,67.9454,0.0011,202804.7350,**,Scheduler.run_batch,743431.0000,1762936252684828.2500,163402,write
1,944615,,7.2894,runq,host_cpu_usage,Host,runq,6.9890,0.0000,54191.8920,**,Scheduler.run_batch,743431.0000,1762936252684828.2500,127821,runq
1,944615,,7.2894,runq,process_cpu_usage,Host,runq,2.7159,0.0000,54191.8920,**,Scheduler.run_batch,743431.0000,1762936252684828.2500,127821,runq
1,944615,,0.0013,cuStreamSynchronize,N/A,Host,cpu_sync,,,9.7730, ,Scheduler.run_batch,743431.0000,1762936252684828.2500,2,cuStreamSynchronize
1,944615,,0.0004,read,disk_usage,Host,disk_read_and_write,83.0520,0.0000,2.9300,**,Scheduler.run_batch,743431.0000,1762936252684828.2500,1,read
2,944615,,162.7129,oncpu,process_cpu_usage,Host,oncpu,2.7180,0.0000,1237408.6550,**,Scheduler.run_batch,760486.0000,1762936253428298.7500,131625,oncpu
2,944615,,27.3468,write,disk_usage,Host,disk_read_and_write,52.1637,0.0013,207968.8880,**,Scheduler.run_batch,760486.0000,1762936253428298.7500,172848,write
2,944615,,9.0234,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_link_receive,GPU 7,gpu_compute,0.0000,0.0000,68621.4210,**,Scheduler.run_batch,760486.0000,1762936253428298.7500,64,ampere_bf16_gemm
2,944615,,9.0234,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_link_transmit,GPU 7,gpu_compute,0.0000,0.0000,68621.4210,**,Scheduler.run_batch,760486.0000,1762936253428298.7500,64,ampere_bf16_gemm
