cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
1,90816,,151.7886,oncpu,cpu_frequency,Host,oncpu,87.5015,0.0012,1853863.8110,*,Scheduler.run_batch,1221346.2500,1763003779512963.2500,130067,oncpu
1,90816,,151.7886,oncpu,host_cpu_usage,Host,oncpu,6.7050,0.0000,1853863.8110,*,Scheduler.run_batch,1221346.2500,1763003779512963.2500,130067,oncpu
1,90816,,151.7886,oncpu,process_cpu_usage,Host,oncpu,1.6368,0.0000,1853863.8110,*,Scheduler.run_batch,1221346.2500,1763003779512963.2500,130067,oncpu
1,90816,,27.6535,write,disk_usage,Host,disk_read_and_write,58.7901,0.0019,337745.3550,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,177057,write
1,90816,,5.9894,runq,host_cpu_usage,Host,runq,6.7050,0.0000,73151.3150,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,126784,runq
1,90816,,5.9894,runq,process_cpu_usage,Host,runq,1.6368,0.0000,73151.3150,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,126784,runq
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_frequency,GPU 6,gpu_compute,141000.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_link_receive,GPU 6,gpu_compute,3963836900.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_link_transmit,GPU 6,gpu_compute,3963839800.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_mem_frequency,GPU 6,gpu_compute,159300.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_mem_used,GPU 6,gpu_compute,85.6683,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_sm_frequency,GPU 6,gpu_compute,141000.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_sm_occupancy,GPU 6,gpu_compute,0.0470,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_sm_util,GPU 6,gpu_compute,0.4970,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,gpu_usage,GPU 6,gpu_compute,2.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4476,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn,process_gpu_usage,GPU 6,gpu_compute,2.0000,0.0000,5467.1820,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,34,ampere_bf16_gemm
1,90816,,0.4162,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_frequency,GPU 6,gpu_compute,141000.0000,0.0000,5083.5320,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,102,ampere_bf16_gemm
1,90816,,0.4162,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_receive,GPU 6,gpu_compute,3963836900.0000,0.0000,5083.5320,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,102,ampere_bf16_gemm
1,90816,,0.4162,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_transmit,GPU 6,gpu_compute,3963839800.0000,0.0000,5083.5320,**,Scheduler.run_batch,1221346.2500,1763003779512963.2500,102,ampere_bf16_gemm
