cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
1,90816,,165.6589,oncpu,cpu_frequency,Host,oncpu,87.5001,0.0008,1668567.3800,*,Scheduler.run_batch,1007231.0000,1763004097492476.2500,162440,oncpu
1,90816,,165.6589,oncpu,host_cpu_usage,Host,oncpu,7.8600,0.0000,1668567.3800,*,Scheduler.run_batch,1007231.0000,1763004097492476.2500,162440,oncpu
1,90816,,165.6589,oncpu,process_cpu_usage,Host,oncpu,2.5866,0.0000,1668567.3800,*,Scheduler.run_batch,1007231.0000,1763004097492476.2500,162440,oncpu
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_frequency,GPU 6,gpu_compute,141000.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_link_receive,GPU 6,gpu_compute,3806488100.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_link_transmit,GPU 6,gpu_compute,3806489000.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_mem_frequency,GPU 6,gpu_compute,159300.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_mem_used,GPU 6,gpu_compute,96.2219,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_sm_frequency,GPU 6,gpu_compute,141000.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_sm_occupancy,GPU 6,gpu_compute,0.0490,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_sm_util,GPU 6,gpu_compute,0.5190,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
1,90816,,37.0178,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)",gpu_usage,GPU 6,gpu_compute,100.0000,0.0000,372855.0560,**,Scheduler.run_batch,1007231.0000,1763004097492476.2500,41,"void sglang::cross_device_reduce_1stage<__nv_bfloat16, 2>(sglang::RankData*, sglang::RankSignals, sglang::Signal*, __nv_bfloat16*, int, int)"
